2020
3045
4008
4009
6105
4802
5067
4217
5162
6065
2226
3140
3370
3006
2000
5950
2074
3170
5034
3064
5000
5173
3039
3205
5022
3198
3000
5076
2029
5159
5085
2150
2167
5107
2099
3029
4740
2145
4069
4737
3130
3931
2093
3199
3002
3181
4000
4007
3058
4211
2095
2010
2230
3207
3027
3121
3043
2119
2061
2007
2200
6110
5012
5045
2194
4113
2565
3996
4152
3168
5112
3150
3008
3129
3056
4212
4066
5073
3151
2170
4700
4101
3977
3919
5008
3172
3031
4160
4127
3051
2750
3095
4300
2096
3128
4010
4305
2450
5038
4670
3081
2125
5167
2153
5039
4510
4301
2322
5086
3104
3153
4500
2148
2106
2028
3332
3226
3023
2142
3212
3060
3142
2197
3810
3136
5072
4165
5093
2232
4209
3182
5251
5155
3939
2127
3188
4122
5109
2077
3004
4121
3082
2065
3037
4055
5092
3677
4123
3033
3178
5097
5113
2031
5063
5065
2064
2042
3070
4102
3065
2009
2040
4503
2060
2767
3042
4006
3765
3111
2198
5108
4109
3052
2034
5114
3030
5081
2206
2045
2024
5062
5115
2753
3041
4812
3106
3910
3173
5050
4105
5018
2019
3145
2035
3777
5031
2120
4078
5006
2071
5010
3228
3177
3084
4218
3147
5048
3806
4019
4754
3201
3059
3166
5033
3116
5007
3067
2017
5069
3805
4207
2027
3941
4128
4710
2011
3048
3934
4059
3191
5024
3025
3183
6029
4178
3169
3193
5035
2026
3976
5011
5082
3131
5126
3800
4815
3013
4017
2233
2101
3186
2030
3429
2089
3053
2220
5106
4225
3024
4067
5043
5163
5046
3061
4169
3076
5041
3138
3012
2022
3018
3049
3132
4005
4817
2570
2100
4226
3022
3083
3122
5019
5127
2113
5096
2212
2280
5151
5074
6100
4114
2097
2052
4124
2043
2203
2086
3149
2717
5084
3194
3134
2165
3754
4164
2033
2070
2190
2044
5014
5075
4034
3046
4520
4272
5021
3127
5037
3750
3133
5032
5009
2072
2117
3195
5051
2158
4157
3044
3040
2138
3019
2134
5023
4075
2037
5064
3055
3124
6005
3752
2073
3109
2041
3796
4810
3930
2006
2285
2566
3802
3937
2023
4074
2567
5090
3066
5232
2066
2208
4814
3770
5015
